time,.gaze_point_3d.x,.gaze_point_3d.y,.gaze_point_3d.z,.norm_pos.x,.norm_pos.y,.norm_pos.z,.gaze_normals_3d_left.x,.gaze_normals_3d_left.y,.gaze_normals_3d_left.z,.gaze_normals_3d_right.x,.gaze_normals_3d_right.y,.gaze_normals_3d_right.z,.eye_centers_3d_left.x,.eye_centers_3d_left.y,.eye_centers_3d_left.z,.eye_centers_3d_right.x,.eye_centers_3d_right.y,.eye_centers_3d_right.z,.pupil_confidence,.calib_rotation,.label,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id
2023/03/01/17:02:17.796200,253.07759203025208,-22.792716708871495,38.27087880721921,0.5496528720885416,0.6124360082892818,0.0,0.9943958285676749,0.07390989956564342,0.07559274352346168,0.9758826900208106,-0.17965298630255797,0.12400717652748747,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550780,618828058,gaze
2023/03/01/17:02:18.755961,3727.7491081793432,43.36418528741456,-166.030851846308,0.4873275452690768,0.399057496180794,0.0,0.9956670826546725,0.0008956745396897225,-0.09298525842870164,0.9997787078593083,0.016867564855342056,0.012570623175577583,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550781,721919059,gaze
2023/03/01/17:02:19.583615,7694.111337553796,120.80146400658643,457.0809188869095,0.48481343906765256,0.5134568993053633,0.0,0.9988662409229736,0.038377593674927345,0.028167233590294022,0.9966313179588698,0.014774750004712775,0.08067045819793228,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550782,460783958,gaze
2023/03/01/17:02:19.792505,1262.1616052437882,-24.6001682149002,101.03037099474051,0.5065975904727635,0.536042898450551,0.0,0.9994889223126184,0.01494420134572605,0.028258892768455918,0.9952782758572248,-0.02817191181735762,0.09288432048104167,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9958851676593258,0.0,0,2,1677550782,672095060,gaze
2023/03/01/17:02:20.050594,1836.403535917809,-86.74506723218205,185.00529958730334,0.5236886084565696,0.5585017205229938,0.0,0.9995313474017677,0.009225354757804546,0.02918866887680102,0.9954414236266487,-0.039911123931403295,0.0866225970211178,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550782,882500886,gaze
2023/03/01/17:02:20.737422,5816.799154898059,300.51263513901756,277.299766108654,0.4625525125680121,0.5005183086479408,0.0,0.9992761262981558,0.014536365406220143,0.0351556182043373,0.995537166818563,0.015403765321917215,0.09310463735376451,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550783,501609086,gaze
2023/03/01/17:02:20.772687,431.5841504466698,13.819923333595726,-61.574153887218046,0.47486124501959665,0.2923714166908863,0.0,0.9984396250344757,0.010093313622715393,-0.05492212833757637,0.9945041074783129,0.08093896377454687,0.0664113269846878,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550783,667247056,gaze
2023/03/01/17:02:21.024098,362.4015237393888,-17.84167494465803,-173.4352604924364,0.522282328129829,-0.030552699154055007,0.0,0.9428112522242832,-0.21418895615940076,-0.255401710524079,0.8835646738219707,0.005190942607130336,-0.4682803874696484,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.966792460523719,0.0,0,2,1677550783,901685953,gaze
2023/03/01/17:02:21.833870,7011.244664596865,649.4567808099027,85.27904836717289,0.4372864336484964,0.4614486914866559,0.0,0.9842300977507491,0.1603267895260048,-0.07474245943127017,0.9923316557585574,0.09457042460906648,0.07958843991900313,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550784,698512077,gaze
2023/03/01/17:02:21.879472,3749.1178309031225,130.6601868400657,230.66909826481856,0.4729622754303852,0.5157505463514482,0.0,0.999441170310737,0.02397464707668575,0.023292990049646717,0.9933456193711621,0.04895450301791805,0.10424939860925439,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9973818544395066,0.0,0,2,1677550784,945369958,gaze
2023/03/01/17:02:22.812418,3444.664870807049,257.37491581614904,151.75236224900075,0.4483333651584244,0.496482429206208,0.0,0.9976428238853754,0.06858712582408079,0.0021452555105225812,0.9929733525501163,0.08407082241646052,0.0832827589816898,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550785,709475040,gaze
2023/03/01/17:02:23.003212,15710.16001453574,876.2510677502135,640.7286034045694,0.4600031410549887,0.49294781801124843,0.0,0.99815065496077,0.060545491282353134,0.005432631661062393,0.9949744557572284,0.06134444335736341,0.07913716990000386,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550785,907336950,gaze
2023/03/01/17:02:23.794316,1208.2238112738196,-27.374027557690468,109.33878949910405,0.5085440662491467,0.5474370847767775,0.0,0.9982115219321471,-0.0027561699164813033,0.05971734261751782,0.9941069984295857,-0.03970369120242693,0.10087067253777057,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550786,529392957,gaze
2023/03/01/17:02:23.837549,1214.2056958625158,19.99560509067458,94.38281922292994,0.48435002287592466,0.5335189498166146,0.0,0.9980647143588723,0.017315798007442186,0.05972427555951074,0.9935208277770994,-0.010946296159789155,0.11312180768308708,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.98534288098383,0.0,0,2,1677550786,734745979,gaze
2023/03/01/17:02:24.676899,653.7138463408479,62.41063997938525,-40.905808159503124,0.4356455299186736,0.3795408400343727,0.0,0.9982594477301914,0.05737602743987514,0.013640619217337113,0.9946685998896838,0.04361245023192937,0.09344693990850211,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9793623127489215,0.0,0,2,1677550787,674340963,gaze
2023/03/01/17:02:25.889897,1901.2272201010903,40.57802662809118,113.63437286044689,0.4813195026126659,0.513847863105656,0.0,0.9991227256322132,0.03546557149193756,0.02227043699633452,0.9957527804819545,0.00995160063142965,0.0915279509621475,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9843623127489215,0.0,0,2,1677550788,684053897,gaze
2023/03/01/17:02:25.925839,5956.295565691594,227.29414957382227,242.30873882118317,0.47089264380061246,0.4928687331003201,0.0,0.9989470450841507,0.042707822959722724,0.016758370317095317,0.9977322999045023,0.030655481934773632,0.05992077398214585,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.963753632440937,0.0,0,2,1677550788,870640993,gaze
2023/03/01/17:02:26.483700,1224.328664582644,40.844176437403036,54.6674186904896,0.4738669465835521,0.4972377707098947,0.0,0.9978343078202231,0.06577695773562608,0.0002932029704151573,0.9978149738170465,0.016663413255977998,0.06393440924218668,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9781922773159417,0.0,0,2,1677550789,517065048,gaze
2023/03/01/17:02:26.884884,1626.1967546140909,39.851148395863746,93.30651867351096,0.47935955195719127,0.51122058802371,0.0,0.9989661694793222,0.04545888427318247,-0.00028648987369386814,0.9970800713492113,0.015852961461299775,0.07469949752949229,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550789,896998882,gaze
2023/03/01/17:02:28.085187,2474.069251734357,30.141223484316765,148.70711341834715,0.4869925291668188,0.5142271950447551,0.0,0.9990942837508983,0.036938468599838695,0.02112254041961778,0.9959684171414586,-0.0018276903817559947,0.08968596102292722,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9697601852433395,0.0,0,2,1677550790,919361114,gaze
2023/03/01/17:02:28.620039,469.4272703950614,-20.799931130391712,27.540996665368368,0.5219689086124446,0.5125986174027459,0.0,0.9988232357888186,0.037233471764797604,0.03107751966767161,0.9941049113253818,0.029035817371624327,0.1044621777885015,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9483304529511026,0.0,0,2,1677550791,504484891,gaze
2023/03/01/17:02:28.797119,2400.0076063489214,123.68001209675379,148.32956707160918,0.4626553765675128,0.5160095141538105,0.0,0.9971097520976132,0.07232121128627643,0.023276268384819915,0.9944793492757443,0.046855368782480984,0.09389035243489996,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9842148939351318,0.0,0,2,1677550791,671024084,gaze
2023/03/01/17:02:28.974507,2374.523941113398,92.55058961495675,132.25010934949296,0.4704037634616493,0.5093497684373995,0.0,0.9982136577318914,0.05611391740147616,0.020511503879011933,0.9964148405598202,0.030747493312182357,0.07881660464118709,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9387009576616299,0.0,0,2,1677550791,899939060,gaze
2023/03/01/17:02:29.574361,103.93322939276595,-16.997109027728964,-18.52143785381938,0.5934154277132102,0.2567494388547851,0.0,0.9990287911059772,0.03542626010668979,0.02620027931497343,0.9954779322318543,0.006883953638605174,0.0947433249453142,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550792,266661882,gaze
2023/03/01/17:02:29.614861,705.6529576308542,-410.72880939598633,-85.28638210966002,0.8079115148496033,0.3324973744006746,0.0,0.8563081691903618,-0.48650187146791923,-0.1733558433859757,0.8651016708240349,-0.49869233586488065,-0.05389854624284782,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9169694657583358,0.0,0,2,1677550792,533014059,gaze
2023/03/01/17:02:30.024700,724.0085905688435,-1.4105529335349232,85.53355971133985,0.4957419008172481,0.5774705697462151,0.0,0.9979476379350762,0.06362367477767536,0.007248444494262651,0.9789169691159135,-0.042439676965701556,0.19980100449187105,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550792,882476091,gaze
2023/03/01/17:02:31.783715,1654.8284802564344,54.44994436400437,105.5466627792474,0.47416929827080556,0.5182250304513657,0.0,0.9981384543767655,0.060091392400957754,0.01042355283363669,0.9943771618030347,0.032279128173618304,0.10085691829960014,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9951469928415818,0.0,0,2,1677550794,466123104,gaze
2023/03/01/17:02:31.996384,1879.2325463841119,58.83179319309794,109.9472488696484,0.47515152593116,0.5124477933066502,0.0,0.9985849048167263,0.05293004461776338,-0.0051573490216394735,0.994594391549946,0.021012826449574556,0.10168803971949097,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9937294140296684,0.0,0,2,1677550794,687218904,gaze
2023/03/01/17:02:32.073708,9338.440318296598,374.79099288833,342.21406257291994,0.4696676529751427,0.48843061377454344,0.0,0.9997176782734678,0.023571501683030828,-0.002991330124559044,0.9937833010473093,0.004085464699138001,0.11125672805590298,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550794,957849025,gaze
2023/03/01/17:02:32.822756,405.3451729758041,3.7722582451227584,52.45119907188444,0.48880987270142817,0.589616173758439,0.0,0.9913226356484925,0.11230018988180512,0.06832349086102757,0.9925809582043854,-0.024442782324281286,0.11910328208035223,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9437715304487663,0.0,0,2,1677550795,529979944,gaze
2023/03/01/17:02:33.223066,1168.4194610092823,-23.94233848320239,164.56774566157554,0.5071404193331484,0.6018982424766992,0.0,0.9966153952329168,0.013847752082401105,0.08103081973546652,0.9835078166196798,-0.03787123725080685,0.17685628073971185,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9826651663045013,0.0,0,2,1677550795,881185054,gaze
2023/03/01/17:02:33.772621,704.6522351796675,-24.027123420639874,117.51166615550756,0.5154253382651129,0.6294877533076807,0.0,0.9947322270776179,0.0027534051846172247,0.10247055759139678,0.981207268202311,-0.08313239558516758,0.17413012844200687,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550796,444649934,gaze
2023/03/01/17:02:33.936988,613.5179462532194,-23.45837046121502,117.32150290551216,0.5178658275767353,0.6552539105719084,0.0,0.9916674042267853,0.006614745337241074,0.12865459392587936,0.9770992241217983,-0.08004271570116452,0.19715544599062526,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.999129646245702,0.0,0,2,1677550796,728038072,gaze
2023/03/01/17:02:34.466189,974.0445983036616,-303.5435514824452,-206.4664629350154,0.6764015543953039,0.22840384651526557,0.0,0.940293699836644,-0.2447599410499123,-0.23651708036579275,0.9352792936737055,-0.31326310987456174,-0.16467807023684983,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9064055810496211,0.0,0,2,1677550797,256835937,gaze
2023/03/01/17:02:36.018556,356.23897853192625,-126.30967318360817,-84.59977966400072,0.6981281648925973,0.20591916960366174,0.0,0.9168513248883425,-0.3835416796605055,-0.11081258057499227,0.9375971686733791,-0.28006449407972633,-0.20609567790599148,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550798,742327928,gaze
2023/03/01/17:02:36.821711,1092.2164858175652,-48.92004240955337,60.064257958417066,0.5222711165221121,0.5085672859360928,0.0,0.9998750371048301,-0.009233316234924994,-0.012831837199756974,0.9949804674176987,-0.06405002830979907,0.07688604119586248,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550799,519598960,gaze
2023/03/01/17:02:37.077021,1833.2006310612978,-169.95835027836637,454.96039141841044,0.5503040930518812,0.7131727890383008,0.0,0.9855392645554454,-0.037270599125284756,0.16529749078662392,0.9715245571072767,-0.11318316298860254,0.20815764831830136,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550799,899012088,gaze
2023/03/01/17:02:37.437588,7049.9632151978785,-129.53538450519596,695.7410449197178,0.5058900286557675,0.556361196807776,0.0,0.9958235950054017,-0.033351907841311236,0.08498833963469504,0.9911378168799522,-0.03923012026355423,0.12691266924365618,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9566703993071817,0.0,0,2,1677550800,313384056,gaze
2023/03/01/17:02:37.591554,2527.830023390082,-16.545941637687413,217.96835152818244,0.49858805597253647,0.5428045827594354,0.0,0.9986757346861554,0.00931721356717504,0.0505961113170898,0.993752427756962,-0.014517113235194307,0.11065878072010582,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9990837167037088,0.0,0,2,1677550800,497639894,gaze
2023/03/01/17:02:37.976898,1476.517204429044,-11.040607975347916,117.35229772516712,0.499166662992329,0.5354368946415666,0.0,0.9986101899793103,0.0166207390540105,0.05001439295627136,0.9952004302266995,-0.021247375288933196,0.0955230481084203,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550800,655380010,gaze
2023/03/01/17:02:38.026888,1498.1874620399585,-299.4994927727689,138.9828440806891,0.6159243214209826,0.5481271831007888,0.0,0.9820342550809058,-0.17322570070621196,0.07484369353881684,0.97783266645055,-0.194202689356555,0.07828532345777817,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9834940123579219,0.0,0,2,1677550800,900484085,gaze
2023/03/01/17:02:39.722562,1518.9776360505157,-12.725365266742255,205.0156499917004,0.499696587165376,0.595611825984907,0.0,0.9935831429414118,0.026250984825465326,0.11001556189175801,0.9902615300250103,-0.017395295502494287,0.1381285844671799,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550802,709074020,gaze
2023/03/01/17:02:40.510606,996.0781035489624,-15.299792076682863,123.9368934781105,0.504004476564853,0.5842460450365368,0.0,0.9979464810382848,0.010545372969813387,0.06317923782566423,0.9940599341792996,-0.030548673182060608,0.1044587278606336,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9677509259575947,0.0,0,2,1677550803,467468023,gaze
2023/03/01/17:02:40.787601,1019.8844433238157,4.576879325942014,119.19674876058201,0.49177303714458265,0.5761002572781792,0.0,0.9954076814727846,0.05712947506732717,0.07680996513153107,0.991375005091951,-0.019929027169917242,0.12953159133969833,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550803,731700897,gaze
2023/03/01/17:02:40.978019,1102.123743893747,0.26779560056528773,126.5887352185664,0.494390629169965,0.5739226090397722,0.0,0.9962170965607569,0.032502335643175215,0.08059215034849329,0.9918415690241782,-0.017789594476675205,0.12622928457379373,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9744126335215105,0.0,0,2,1677550803,884624958,gaze
2023/03/01/17:02:41.756859,511.88945345464856,-157.5639919573092,-49.18412905560101,0.6770369667098655,0.34691627420070625,0.0,0.8878075363764355,-0.4309128705237239,-0.16159169647667165,0.925867808362485,-0.3352040174191595,-0.17437622585692414,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9898755335180903,0.0,0,2,1677550804,720124959,gaze
2023/03/01/17:02:42.594558,1254.9468243469912,44.483810136717125,56.27299402600111,0.47257575167423854,0.4974432047887489,0.0,0.9995456073551781,0.024704539690668804,0.017270336871071518,0.9953735963295113,0.05041734764886488,0.08178933173775613,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550805,515975952,gaze
2023/03/01/17:02:43.478078,1453.9383193704384,4.833226187318115,53.653763264240084,0.49247791875826774,0.48874305147248476,0.0,0.9978439039295126,-0.039349561022936484,-0.052527663549901904,0.9978962221380713,-0.010565314325236157,0.06396486516654196,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550806,450726032,gaze
2023/03/01/17:02:44.201912,8484.114501699365,40.18794496008806,100.26021122800603,0.49160010288599515,0.4611214286779909,0.0,0.9993034542862497,0.016269082913964686,-0.033584567776099,0.9988970592489651,0.0029951122686356427,0.04685823648269427,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550806,877660989,gaze
2023/03/01/17:02:44.478408,1825.858561615324,17.44688844552404,56.14056200637527,0.48861253713462516,0.4819691954500115,0.0,0.9992144622585264,0.030774230265947104,-0.024968082924858914,0.9968959199986182,-0.005354568594594364,0.07854841363945234,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550807,526948928,gaze
2023/03/01/17:02:44.963953,5918.447013765601,44.998987560310795,210.17026653858625,0.48982410712130947,0.4872115706872724,0.0,0.9995972437401007,0.021044455291423174,-0.019038939274056643,0.9963850536901375,0.004230178318946898,0.08484651067835103,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550807,695514917,gaze
2023/03/01/17:02:45.703800,1758.2686221713798,80.94042948232757,86.72659728243168,0.4660324262380067,0.5023454697629135,0.0,0.997458064463849,0.06932759685424658,0.01646493092749532,0.9971743744831558,0.0373949154804797,0.06515279863777648,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550808,686055898,gaze
2023/03/01/17:02:45.892741,1317.76473615615,63.229182079367774,75.74657075564292,0.46484056540307506,0.5112848770951242,0.0,0.9843703632686338,0.050791086182756254,0.16862755849134997,0.9972011735020785,0.02420111885247027,0.07073984317459572,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8,0.0,0,2,1677550808,942806959,gaze
2023/03/01/17:02:46.597234,2230.7236751935525,145.42142752571834,55.80832580705371,0.4541756882096675,0.4756084797833823,0.0,0.998691421408327,0.04971171465703747,-0.012007923687001959,0.9946043898274829,0.07319796605235793,0.07351302946892035,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550809,496826887,gaze
2023/03/01/17:02:46.683590,9609.223704303075,428.35061172685295,271.8221615006015,0.4669122144923833,0.47923398478123547,0.0,0.9991764778237631,0.04045489479060428,-0.0031253241720094194,0.9955928647126852,0.05870458597888484,0.0731342554364022,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550809,696050882,gaze
2023/03/01/17:02:47.102142,9966.529833349476,359.2572548711795,299.5156425717047,0.4721931760240822,0.4811851758605564,0.0,0.9991095856376118,0.04069726957583673,-0.01112511285835932,0.9961605851839374,0.040435324485297706,0.07764710593296004,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550809,894090890,gaze
2023/03/01/17:02:48.579967,3949.135785037811,269.02872177475274,124.70933740755511,0.45237436569328676,0.4828108145696185,0.0,0.9981201779934706,0.06126087652838886,-0.001793122766621691,0.9942130431860898,0.07251097944965026,0.07926274419868878,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9840650365861987,0.0,0,2,1677550811,532540082,gaze
2023/03/01/17:02:48.887819,2630.952066037962,122.71559860428863,47.9816143761152,0.4656279971804806,0.46817431201792925,0.0,0.9985771541789273,0.048505422302928966,-0.022156063710183777,0.9950577044781775,0.06086239072502484,0.07845976136755697,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9890252740634605,0.0,0,2,1677550811,921706914,gaze
2023/03/01/17:02:49.691243,4817.7389835411295,127.39890971846319,190.87144848310527,0.4781467026089638,0.4917163157989378,0.0,0.9992333077971854,0.034794746633207814,-0.017947762964395625,0.9962883280258623,0.019954957394370698,0.0837339066019297,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9855594356705057,0.0,0,2,1677550812,682951927,gaze
2023/03/01/17:02:51.028840,3025.0237037182815,119.80620092942219,182.26532227108845,0.47002107511701263,0.5143439012089424,0.0,0.9982710682722771,0.05299876864043067,0.025416623952147804,0.9969765343508209,0.024415990356302604,0.07376753600838037,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550813,917100906,gaze
2023/03/01/17:02:51.883780,1260.401346558314,-28.019364775316674,83.97625886981494,0.5083042029429008,0.5213620829341924,0.0,0.9997823167305542,0.015595972471974438,0.013859465918247355,0.9941065353149378,-0.03858339426732061,0.10130902294930516,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9578850188587382,0.0,0,2,1677550814,881407022,gaze
2023/03/01/17:02:52.802774,1224.4133776344368,-42.14407643050274,108.53128742457214,0.5158118406152725,0.5453849247806286,0.0,0.9995751172875357,-0.0043550595315896,0.02882045031025096,0.9899362476953504,-0.06314080619734282,0.12664700585327346,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550815,683264017,gaze
2023/03/01/17:02:54.512995,8873.965150721804,1369.0134797469127,573.7181744766398,0.40001629530841615,0.5184467752102784,0.0,0.9900224485957223,0.14052109062696733,0.010458219998553703,0.9835842932446386,0.1403191572338564,0.11345691779536965,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550816,533183097,gaze
2023/03/01/17:02:54.774758,947.9416695952866,185.3498993642134,46.9030826535561,0.375417141137431,0.5016296462024735,0.0,0.9890018799775777,0.14790175088793592,-0.000594546129298712,0.9757082674428723,0.17062206189902332,0.13740992990666315,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9973869083067206,0.0,0,2,1677550816,717844963,gaze
2023/03/01/17:02:56.422199,3654.909656429017,141.86031803053942,191.16276080535454,0.47050039465722887,0.5056289502795992,0.0,0.9975385810887712,0.06807933788789607,-0.016792349214644342,0.9905701401706457,0.047426864423981134,0.1285359480192866,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.8600660358675918,0.0,0,2,1677550818,879440069,gaze
2023/03/01/17:02:56.779365,596.4525231129772,82.17357122731653,9.805996266928645,0.40979337034330304,0.46605645485576885,0.0,0.9948828044731994,0.0992451641182235,0.018936809728373277,0.9865610658546333,0.11436322015676786,0.11669754588312675,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550819,732404947,gaze
2023/03/01/17:02:57.675036,2877.6446742694293,-110.29410816056613,195.51921250201934,0.5182588907566811,0.52277181215914,0.0,0.9982689996317385,-0.01887348287547381,0.05570274695557667,0.9960367904597155,-0.038449664422923406,0.08020184135338523,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550820,699424982,gaze
2023/03/01/17:02:59.142485,152.7638584610113,-134.70728736085223,-7.812507657374024,0.9104690034440945,0.40515934120603536,0.0,0.9511251741048472,-0.30691703684370386,-0.034100376524384524,0.8105813102866519,-0.5701526356401723,0.13373074248855113,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.9663605602300959,0.0,0,2,1677550821,883337974,gaze
2023/03/01/17:03:00.373734,4624.981497505347,-41.8807255050403,-749.7680306227675,0.5000945280501548,0.2715425207689165,0.0,0.9656300739157607,-0.17214244225784256,-0.1947448071783891,0.9888959212430333,0.003827845359868595,-0.1485604407263031,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550822,518431901,gaze
2023/03/01/17:03:00.803681,1600.5350757709557,204.1669036979792,19.468043600921057,0.41597222033568426,0.46140131933296313,0.0,0.986347377385801,0.16005394213035018,-0.03875031267857093,0.9843856702238071,0.1652168090126564,0.06073103224630538,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.99,0.0,0,2,1677550822,726681947,gaze
2023/03/01/17:03:02.996738,2715.7208767900956,142.6480521275731,204.00566553565136,0.46206940807713226,0.5305691436933295,0.0,0.9981053744551603,0.042917787027677255,0.04408769715431721,0.9902495138896453,0.05909543664008243,0.12614923546989484,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,1.0,0.0,0,2,1677550825,490144014,gaze
2023/03/01/17:03:03.039498,2859.0052679427035,281.35092204098635,133.18366373668067,0.43380240977878504,0.49915909575242556,0.0,0.9964743294104091,0.08335605728603694,0.009522528015304371,0.9918847970274034,0.06403050966679188,0.1098391699609822,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.995,0.0,0,2,1677550825,707545995,gaze
2023/03/01/17:03:03.081085,3281.1396163616496,345.38499446913505,178.49712403701986,0.42963626710673397,0.5076680467883661,0.0,0.9956690022725604,0.09186994891303668,0.014253083886674706,0.9889501227747499,0.10765284475376757,0.10192408783123022,-20.0,40.00000000000001,-14.999999999999996,-20.0,-20.000000000000004,-15.0,0.940357418935272,0.0,0,2,1677550825,887269020,gaze
